workclass,hours-per-week,sex,age,race,occupation,capital-loss,education,capital-gain,marital-status,relationship,income
Private,10,0,25,1,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,50,1,37,1,Tech-support,1485,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,60,1,46,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,50,1,47,1,Prof-specialty,1977,Prof-school,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,50,1,53,1,Exec-managerial,0,7th-8th,4386,Married-civ-spouse,Husband,1
Private,40,1,40,0,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
Private,40,0,33,1,Tech-support,0,Assoc-voc,0,Married-civ-spouse,Wife,1
Private,25,1,42,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Private,15,0,19,1,Adm-clerical,0,HS-grad,0,Never-married,Own-child,0
Local-gov,40,0,27,0,Prof-specialty,0,HS-grad,0,Never-married,Own-child,0
Private,46,1,41,1,Craft-repair,0,Some-college,0,Divorced,Not-in-family,1
Private,40,0,28,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,1
Private,40,1,46,0,Prof-specialty,0,Doctorate,0,Divorced,Not-in-family,1
Private,65,1,28,1,Sales,0,Assoc-acdm,0,Never-married,Not-in-family,0
Private,40,1,43,1,Transport-moving,0,HS-grad,0,Separated,Not-in-family,0
State-gov,40,0,43,1,Adm-clerical,0,Some-college,0,Divorced,Unmarried,0
State-gov,60,1,60,1,Prof-specialty,0,Doctorate,7688,Married-civ-spouse,Husband,1
Federal-gov,40,1,50,1,Exec-managerial,0,Some-college,0,Divorced,Unmarried,0
Private,40,1,38,1,Craft-repair,0,Some-college,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,45,1,39,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,1
Federal-gov,48,1,58,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,25,0,19,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,40,0,24,1,Farming-fishing,0,Some-college,0,Married-spouse-absent,Unmarried,0
Private,40,1,41,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,52,1,Handlers-cleaners,0,11th,0,Separated,Unmarried,0
Federal-gov,43,1,44,1,Adm-clerical,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,21,1,Machine-op-inspct,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,41,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,51,1,Adm-clerical,1902,Some-college,0,Married-civ-spouse,Wife,1
Local-gov,50,1,31,0,Protective-serv,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,50,1,22,1,Craft-repair,0,Some-college,0,Never-married,Not-in-family,0
Self-emp-not-inc,48,0,47,1,Other-service,0,HS-grad,0,Divorced,Not-in-family,0
Private,55,1,28,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,48,1,50,1,Machine-op-inspct,1848,HS-grad,0,Married-civ-spouse,Husband,1
Federal-gov,40,1,46,0,Other-service,0,11th,0,Never-married,Other-relative,0
Private,45,1,44,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,0,29,0,Prof-specialty,0,Masters,0,Married-civ-spouse,Wife,1
Local-gov,40,1,44,0,Handlers-cleaners,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,44,0,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,0
Private,20,1,23,0,Sales,0,Bachelors,0,Never-married,Own-child,0
Private,62,0,26,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Private,50,0,34,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,1
Private,40,1,21,1,Transport-moving,0,Some-college,0,Never-married,Own-child,0
Private,40,1,49,1,Craft-repair,0,5th-6th,0,Married-civ-spouse,Husband,0
Private,30,0,47,1,Other-service,0,7th-8th,0,Married-spouse-absent,Unmarried,0
Private,40,0,54,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,40,0,19,1,Other-service,0,HS-grad,0,Never-married,Not-in-family,0
Private,80,0,46,1,Prof-specialty,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,1,36,1,Prof-specialty,0,Bachelors,7688,Married-civ-spouse,Husband,1
State-gov,40,1,28,0,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,0
Private,42,1,33,1,Adm-clerical,1579,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,0,28,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,55,1,Adm-clerical,0,Assoc-acdm,0,Divorced,Unmarried,0
Private,50,1,47,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,28,0,Transport-moving,0,Assoc-voc,0,Never-married,Own-child,0
Private,40,1,36,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,70,1,35,1,Transport-moving,0,HS-grad,0,Separated,Not-in-family,0
Self-emp-not-inc,45,1,81,1,Sales,0,1st-4th,0,Widowed,Other-relative,0
Private,34,0,59,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
Private,45,1,56,1,Adm-clerical,0,Some-college,7298,Married-civ-spouse,Husband,1
Private,40,1,26,1,Transport-moving,0,HS-grad,0,Widowed,Not-in-family,0
Private,40,0,32,0,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Other-relative,1
Private,40,1,40,1,Other-service,0,5th-6th,0,Married-civ-spouse,Husband,0
Local-gov,55,1,44,1,Craft-repair,0,12th,0,Married-civ-spouse,Husband,0
Federal-gov,40,1,63,1,Exec-managerial,0,Some-college,15024,Married-civ-spouse,Husband,1
Local-gov,40,0,29,1,Protective-serv,0,HS-grad,0,Separated,Other-relative,0
Self-emp-not-inc,40,1,63,1,Transport-moving,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,0,27,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Wife,1
Private,40,1,40,1,Exec-managerial,0,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,40,1,30,1,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
Private,30,0,25,1,Sales,0,HS-grad,0,Never-married,Own-child,0
Private,40,0,39,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
Private,20,1,20,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Local-gov,40,1,50,1,Craft-repair,0,Some-college,7688,Married-civ-spouse,Husband,1
Private,30,1,61,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,29,1,Craft-repair,0,9th,0,Married-civ-spouse,Husband,0
Private,40,1,33,1,Machine-op-inspct,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,29,0,30,1,Exec-managerial,0,HS-grad,0,Separated,Unmarried,0
Private,40,0,19,1,Sales,0,HS-grad,0,Never-married,Own-child,0
Self-emp-not-inc,55,1,50,1,Sales,0,HS-grad,15024,Married-civ-spouse,Husband,1
Self-emp-not-inc,45,1,49,1,Sales,0,Bachelors,0,Never-married,Not-in-family,0
Self-emp-not-inc,40,0,26,1,Other-service,0,HS-grad,0,Divorced,Unmarried,0
Private,25,0,41,1,Priv-house-serv,0,11th,0,Divorced,Unmarried,0
Private,40,1,36,1,Machine-op-inspct,0,HS-grad,0,Separated,Not-in-family,0
Private,14,1,19,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,12,0,19,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,40,1,22,1,Handlers-cleaners,0,12th,0,Never-married,Not-in-family,0
Private,60,1,56,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,40,0,46,1,Exec-managerial,0,Bachelors,0,Never-married,Unmarried,0
Private,20,0,47,1,Sales,0,HS-grad,0,Married-spouse-absent,Unmarried,0
Self-emp-inc,45,1,44,1,Sales,0,Some-college,0,Divorced,Own-child,1
Private,50,1,41,1,Craft-repair,0,HS-grad,3325,Never-married,Not-in-family,0
Private,30,1,39,1,Farming-fishing,0,HS-grad,0,Married-civ-spouse,Husband,0
Local-gov,40,0,26,1,Prof-specialty,0,Masters,2174,Never-married,Not-in-family,0
Self-emp-not-inc,45,1,32,1,Exec-managerial,0,10th,0,Married-civ-spouse,Husband,0
State-gov,50,1,60,1,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Husband,1
Private,50,1,29,1,Protective-serv,0,HS-grad,0,Never-married,Not-in-family,0
Self-emp-inc,50,1,41,1,Prof-specialty,0,Assoc-acdm,15024,Married-civ-spouse,Husband,1
Private,15,0,18,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,30,0,22,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Self-emp-not-inc,40,1,45,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,75,1,49,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,29,1,Farming-fishing,0,HS-grad,3464,Married-civ-spouse,Husband,0
Private,32,0,25,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Wife,0
Private,40,1,32,1,Craft-repair,0,Some-college,0,Never-married,Unmarried,0
Private,24,1,19,1,Handlers-cleaners,0,11th,0,Never-married,Own-child,0
Private,40,0,25,1,Prof-specialty,0,Masters,0,Never-married,Own-child,1
Federal-gov,50,1,18,1,Handlers-cleaners,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,34,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,60,1,21,1,Handlers-cleaners,0,HS-grad,3325,Never-married,Not-in-family,0
Private,60,1,36,1,Prof-specialty,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,30,1,24,1,Other-service,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,25,1,Adm-clerical,0,HS-grad,0,Never-married,Not-in-family,0
State-gov,40,0,52,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Local-gov,16,0,57,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Private,35,0,23,1,Sales,0,Assoc-acdm,0,Never-married,Own-child,0
Private,40,1,47,1,Machine-op-inspct,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Private,20,1,33,0,Other-service,0,10th,0,Never-married,Own-child,0
Private,40,1,21,1,Craft-repair,2205,HS-grad,0,Never-married,Own-child,0
Private,40,0,57,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Wife,0
Local-gov,35,1,58,1,Prof-specialty,0,Masters,0,Never-married,Not-in-family,0
Private,40,1,34,1,Transport-moving,0,HS-grad,5013,Married-civ-spouse,Husband,0
Private,40,1,25,1,Prof-specialty,0,Bachelors,0,Never-married,Not-in-family,0
Private,55,1,28,1,Prof-specialty,0,7th-8th,0,Married-civ-spouse,Husband,0
Self-emp-inc,48,1,44,0,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,50,1,31,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,1
Federal-gov,40,1,30,0,Exec-managerial,0,Some-college,0,Divorced,Not-in-family,0
Private,41,1,56,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Private,22,1,20,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Local-gov,36,0,42,1,Prof-specialty,0,Assoc-voc,0,Divorced,Not-in-family,0
Private,45,1,25,1,Handlers-cleaners,0,HS-grad,0,Never-married,Not-in-family,0
Private,48,1,30,1,Machine-op-inspct,0,Assoc-acdm,0,Never-married,Not-in-family,0
State-gov,37,0,40,1,Prof-specialty,0,Masters,15024,Married-civ-spouse,Wife,1
Private,50,1,36,1,Farming-fishing,0,HS-grad,0,Divorced,Unmarried,0
Self-emp-inc,25,0,29,1,Sales,1977,HS-grad,0,Married-civ-spouse,Wife,1
Private,38,0,32,1,Exec-managerial,0,Some-college,0,Divorced,Not-in-family,0
Private,38,0,60,1,Sales,0,HS-grad,0,Widowed,Unmarried,0
State-gov,40,1,48,1,Exec-managerial,0,Bachelors,0,Divorced,Unmarried,0
Private,40,1,52,1,Exec-managerial,0,Some-college,0,Married-civ-spouse,Husband,0
Private,45,1,49,1,Prof-specialty,0,Assoc-acdm,0,Married-civ-spouse,Husband,1
Private,60,1,46,1,Adm-clerical,1740,Masters,0,Married-civ-spouse,Husband,0
Private,55,1,52,1,Craft-repair,0,HS-grad,0,Divorced,Other-relative,1
Private,40,1,26,1,Tech-support,0,Some-college,3103,Married-civ-spouse,Husband,1
Private,15,1,18,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Private,27,0,19,1,Other-service,0,Some-college,0,Never-married,Own-child,0
Self-emp-inc,60,1,43,1,Sales,0,Bachelors,15024,Married-civ-spouse,Husband,1
Private,15,0,18,1,Sales,0,12th,0,Never-married,Own-child,0
Private,40,1,30,1,Prof-specialty,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,44,0,57,1,Tech-support,0,Assoc-voc,2202,Divorced,Not-in-family,0
Private,40,1,20,1,Tech-support,0,Some-college,0,Never-married,Own-child,0
Private,30,1,64,1,Prof-specialty,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,45,1,25,1,Craft-repair,0,7th-8th,0,Divorced,Own-child,0
State-gov,40,1,48,1,Protective-serv,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,24,1,Other-service,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,45,1,35,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,1
Local-gov,80,0,33,1,Other-service,0,HS-grad,0,Separated,Own-child,0
Private,40,1,42,1,Transport-moving,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,45,1,56,1,Prof-specialty,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,0,42,0,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Private,45,1,63,1,Craft-repair,0,Some-college,10566,Married-civ-spouse,Husband,0
Private,55,1,39,1,Exec-managerial,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,0,20,1,Exec-managerial,0,HS-grad,0,Never-married,Unmarried,0
Self-emp-not-inc,45,1,23,1,Craft-repair,0,Assoc-voc,0,Never-married,Not-in-family,0
Private,40,0,33,0,Other-service,0,HS-grad,0,Never-married,Own-child,0
Private,20,0,25,0,Adm-clerical,0,Some-college,0,Married-spouse-absent,Own-child,0
Private,40,0,40,0,Machine-op-inspct,0,10th,0,Divorced,Not-in-family,0
Private,40,1,25,1,Machine-op-inspct,0,HS-grad,0,Never-married,Own-child,0
Private,50,1,26,1,Tech-support,0,Bachelors,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,30,1,54,1,Prof-specialty,0,Masters,0,Divorced,Not-in-family,0
Self-emp-not-inc,20,0,67,1,Prof-specialty,0,HS-grad,0,Divorced,Not-in-family,0
Local-gov,40,0,50,1,Prof-specialty,1902,Masters,0,Married-civ-spouse,Wife,1
Private,40,1,43,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,29,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Private,40,1,32,1,Handlers-cleaners,0,HS-grad,0,Married-spouse-absent,Other-relative,0
Self-emp-not-inc,40,1,60,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,0
Private,40,1,31,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,28,1,Handlers-cleaners,0,Bachelors,0,Never-married,Own-child,0
Private,30,1,20,1,Handlers-cleaners,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,28,0,Adm-clerical,0,Some-college,0,Never-married,Other-relative,0
Private,40,1,52,0,Machine-op-inspct,0,11th,0,Separated,Unmarried,0
Private,50,0,66,1,Sales,0,Some-college,0,Widowed,Unmarried,1
Private,40,1,25,1,Sales,0,HS-grad,0,Never-married,Own-child,0
Private,16,1,18,1,Other-service,0,11th,0,Never-married,Own-child,0
Private,10,1,26,1,Exec-managerial,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,61,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Local-gov,40,0,55,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Wife,1
Private,40,1,36,1,Sales,0,Some-college,0,Divorced,Not-in-family,0
Private,40,1,35,1,Transport-moving,0,Assoc-voc,0,Never-married,Not-in-family,0
Local-gov,40,1,48,0,Prof-specialty,0,Prof-school,99999,Married-civ-spouse,Husband,1
Private,55,0,31,1,Machine-op-inspct,0,Some-college,0,Divorced,Unmarried,1
Private,8,1,46,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,48,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,0
Private,39,1,22,0,Transport-moving,0,Some-college,0,Never-married,Own-child,0
Local-gov,40,0,64,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Local-gov,40,0,51,0,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Wife,1
Self-emp-not-inc,40,1,23,1,Handlers-cleaners,0,11th,0,Never-married,Not-in-family,0
Self-emp-inc,60,1,37,1,Craft-repair,0,Bachelors,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,50,1,41,1,Farming-fishing,0,Some-college,7688,Married-civ-spouse,Husband,1
Private,60,0,31,0,Priv-house-serv,0,HS-grad,0,Married-spouse-absent,Other-relative,0
Private,40,0,34,1,Adm-clerical,0,Some-college,0,Divorced,Not-in-family,0
Local-gov,40,1,30,1,Other-service,0,HS-grad,0,Separated,Unmarried,1
Private,40,0,36,1,Exec-managerial,0,10th,0,Divorced,Unmarried,0
Private,40,1,31,0,Handlers-cleaners,0,11th,0,Married-spouse-absent,Not-in-family,0
State-gov,50,1,54,1,Exec-managerial,1902,Doctorate,0,Married-civ-spouse,Husband,1
Private,43,1,41,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Federal-gov,40,1,45,0,Transport-moving,0,HS-grad,3325,Never-married,Not-in-family,0
Self-emp-inc,70,1,56,1,Prof-specialty,0,Doctorate,99999,Married-civ-spouse,Husband,1
Private,40,1,26,1,Machine-op-inspct,0,Some-college,0,Never-married,Own-child,0
Federal-gov,40,0,30,0,Prof-specialty,0,Prof-school,0,Never-married,Not-in-family,0
Private,46,1,50,1,Adm-clerical,0,Assoc-voc,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,15,1,17,1,Farming-fishing,0,11th,0,Never-married,Own-child,0
Private,40,1,20,1,Craft-repair,0,Some-college,0,Never-married,Own-child,0
State-gov,10,1,21,1,Tech-support,0,Some-college,0,Never-married,Own-child,0
Private,20,0,20,1,Tech-support,0,Some-college,0,Never-married,Own-child,0
Self-emp-inc,50,1,35,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,35,1,37,1,Craft-repair,0,HS-grad,0,Never-married,Not-in-family,0
State-gov,60,0,34,1,Prof-specialty,0,Doctorate,0,Never-married,Not-in-family,0
Private,46,1,48,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,0,23,1,Sales,0,Bachelors,0,Never-married,Not-in-family,0
Self-emp-not-inc,80,0,43,0,Machine-op-inspct,0,Bachelors,0,Married-civ-spouse,Wife,0
Private,50,1,23,1,Sales,0,Bachelors,0,Never-married,Not-in-family,0
Private,20,1,65,1,Craft-repair,0,Assoc-voc,0,Married-spouse-absent,Not-in-family,0
Private,40,1,38,1,Machine-op-inspct,0,9th,0,Married-civ-spouse,Husband,0
Private,40,1,25,0,Machine-op-inspct,0,HS-grad,0,Never-married,Unmarried,0
Private,70,1,30,1,Protective-serv,0,HS-grad,0,Never-married,Own-child,0
Self-emp-inc,50,1,39,1,Exec-managerial,0,Bachelors,15024,Married-civ-spouse,Husband,1
Private,16,0,59,1,Adm-clerical,0,HS-grad,0,Divorced,Not-in-family,0
Self-emp-not-inc,60,1,52,1,Farming-fishing,0,Some-college,0,Married-civ-spouse,Husband,0
Private,15,1,18,0,Other-service,0,11th,0,Never-married,Other-relative,0
State-gov,12,0,67,1,Other-service,0,10th,0,Widowed,Not-in-family,0
Private,40,0,35,1,Exec-managerial,0,Bachelors,0,Never-married,Not-in-family,0
Private,30,1,70,1,Farming-fishing,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,20,0,25,1,Sales,0,Bachelors,0,Never-married,Own-child,0
Private,30,0,21,1,Other-service,0,Assoc-acdm,0,Never-married,Own-child,0
Self-emp-not-inc,30,1,61,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,30,0,25,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Wife,1
Self-emp-not-inc,24,0,70,1,Tech-support,0,HS-grad,0,Married-civ-spouse,Wife,0
Private,40,0,58,1,Adm-clerical,0,HS-grad,2174,Divorced,Unmarried,0
Private,40,1,39,1,Exec-managerial,0,Masters,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,45,1,38,1,Prof-specialty,2824,Prof-school,0,Never-married,Not-in-family,1
Self-emp-not-inc,40,0,20,1,Machine-op-inspct,0,Some-college,0,Never-married,Not-in-family,0
Private,40,1,29,1,Craft-repair,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,31,1,Craft-repair,0,Some-college,0,Never-married,Not-in-family,0
Self-emp-not-inc,35,0,20,1,Craft-repair,0,Some-college,0,Never-married,Not-in-family,0
Private,40,0,49,1,Tech-support,1564,Bachelors,0,Never-married,Not-in-family,1
Self-emp-not-inc,40,1,35,1,Farming-fishing,0,Assoc-acdm,0,Never-married,Not-in-family,0
Self-emp-not-inc,99,0,52,1,Exec-managerial,0,HS-grad,0,Divorced,Unmarried,1
Private,40,1,24,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
State-gov,40,1,31,0,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,30,1,Tech-support,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,28,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,20,0,54,1,Other-service,0,HS-grad,0,Never-married,Other-relative,0
Self-emp-not-inc,40,1,52,1,Exec-managerial,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,40,0,36,1,Sales,0,Assoc-voc,0,Divorced,Unmarried,0
Private,40,0,59,1,Priv-house-serv,0,HS-grad,0,Widowed,Not-in-family,0
Private,48,1,34,1,Transport-moving,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,43,1,Transport-moving,0,Some-college,0,Married-civ-spouse,Husband,1
Private,40,1,35,1,Exec-managerial,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,8,0,64,1,Craft-repair,0,Some-college,0,Widowed,Not-in-family,0
Self-emp-not-inc,60,1,39,1,Sales,0,Masters,0,Never-married,Not-in-family,1
Private,50,0,33,1,Adm-clerical,0,Bachelors,0,Never-married,Not-in-family,0
Private,40,1,59,1,Machine-op-inspct,0,HS-grad,0,Divorced,Not-in-family,0
Private,40,1,20,0,Machine-op-inspct,0,HS-grad,0,Never-married,Own-child,0
Private,40,1,23,1,Prof-specialty,0,Bachelors,0,Never-married,Own-child,0
Federal-gov,45,1,46,1,Prof-specialty,0,Bachelors,7688,Married-civ-spouse,Husband,1
Private,20,0,17,1,Other-service,0,11th,0,Never-married,Own-child,0
Private,40,1,30,1,Machine-op-inspct,0,HS-grad,3942,Married-civ-spouse,Husband,0
Local-gov,40,0,40,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Wife,1
Self-emp-inc,70,1,32,1,Sales,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,40,1,26,1,Craft-repair,0,Some-college,0,Never-married,Own-child,0
Private,40,0,24,0,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Wife,0
Private,40,0,30,0,Adm-clerical,0,Some-college,0,Separated,Unmarried,0
Self-emp-inc,60,1,57,0,Prof-specialty,0,HS-grad,0,Married-civ-spouse,Husband,1
Private,40,1,23,1,Adm-clerical,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,20,1,23,1,Handlers-cleaners,0,Some-college,0,Never-married,Own-child,0
Private,30,0,23,1,Adm-clerical,0,Some-college,0,Never-married,Not-in-family,0
Private,35,1,21,1,Sales,0,Some-college,0,Never-married,Own-child,0
Private,45,1,64,1,Prof-specialty,0,Masters,0,Married-civ-spouse,Husband,1
Self-emp-not-inc,40,1,56,1,Craft-repair,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,55,1,26,1,Sales,0,Some-college,0,Married-civ-spouse,Husband,0
Local-gov,30,0,49,1,Other-service,0,Some-college,0,Never-married,Unmarried,0
Private,55,0,37,1,Exec-managerial,0,Bachelors,0,Widowed,Not-in-family,0
Self-emp-not-inc,40,0,35,1,Prof-specialty,0,Bachelors,0,Never-married,Own-child,0
Private,40,0,20,0,Other-service,0,HS-grad,0,Never-married,Unmarried,0
Local-gov,25,1,25,1,Craft-repair,0,Bachelors,0,Never-married,Own-child,0
Private,40,0,21,0,Sales,0,Some-college,0,Never-married,Own-child,0
Private,40,1,45,1,Handlers-cleaners,0,HS-grad,0,Married-civ-spouse,Husband,0
Local-gov,25,0,46,1,Adm-clerical,0,HS-grad,0,Divorced,Unmarried,0
Federal-gov,40,1,43,1,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,60,1,40,1,Prof-specialty,0,Doctorate,0,Married-civ-spouse,Husband,1
Private,20,1,68,1,Transport-moving,0,10th,0,Divorced,Not-in-family,0
Private,6,0,20,1,Handlers-cleaners,0,Some-college,0,Never-married,Own-child,0
Private,40,1,23,1,Machine-op-inspct,0,HS-grad,0,Never-married,Not-in-family,0
Self-emp-not-inc,30,1,43,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,1,50,1,Transport-moving,0,12th,0,Divorced,Not-in-family,0
Private,30,0,56,0,Sales,0,10th,0,Married-civ-spouse,Wife,1
Private,24,0,62,1,Other-service,0,HS-grad,0,Widowed,Not-in-family,0
Local-gov,60,1,29,1,Prof-specialty,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,40,1,31,1,Adm-clerical,0,Some-college,0,Married-civ-spouse,Husband,0
Private,40,1,33,1,Craft-repair,0,Assoc-voc,0,Married-civ-spouse,Husband,0
Private,7,0,19,1,Sales,0,Some-college,0,Never-married,Own-child,0
Private,40,1,25,1,Handlers-cleaners,0,HS-grad,0,Never-married,Other-relative,0
Local-gov,44,0,40,1,Prof-specialty,0,Masters,0,Divorced,Unmarried,0
Private,45,1,35,1,Exec-managerial,0,Bachelors,0,Married-civ-spouse,Husband,0
Private,18,1,65,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,40,1,35,1,Craft-repair,0,10th,0,Married-civ-spouse,Husband,0
Private,40,0,34,1,Sales,0,HS-grad,0,Married-civ-spouse,Husband,0
Private,32,0,39,1,Prof-specialty,0,Assoc-voc,4650,Never-married,Not-in-family,0
Private,40,1,35,0,Craft-repair,0,Bachelors,0,Married-civ-spouse,Husband,1
Private,33,1,20,1,Protective-serv,0,Some-college,0,Never-married,Own-child,0
Self-emp-not-inc,50,1,61,1,Prof-specialty,0,Prof-school,0,Married-civ-spouse,Husband,1
Private,40,1,33,1,Farming-fishing,0,HS-grad,0,Never-married,Not-in-family,0
Private,35,0,43,1,Other-service,0,Bachelors,0,Divorced,Not-in-family,0
Private,40,1,40,0,Machine-op-inspct,0,HS-grad,0,Married-civ-spouse,Husband,0
Self-emp-not-inc,40,1,61,1,Other-service,0,11th,0,Married-civ-spouse,Husband,0
Private,35,0,20,1,Adm-clerical,0,Some-college,0,Never-married,Own-child,0
